step,train_loss,val_loss,lr,temperature,grad_norm,sec_per_step
432,4.1298,4.3233,4.330e-04,0.0711,2.953,0.076
433,4.2980,4.3233,4.340e-04,0.0711,3.321,0.123
434,4.5032,4.3233,4.350e-04,0.0711,3.715,0.081
435,4.2766,4.3233,4.360e-04,0.0711,2.826,0.168
436,4.3271,4.3233,4.370e-04,0.0711,3.004,0.091
437,4.2061,4.3233,4.380e-04,0.0711,3.154,0.160
438,4.3766,4.3233,4.390e-04,0.0711,3.079,0.093
439,4.3666,4.3233,4.400e-04,0.0711,2.745,0.157
440,4.3188,4.3233,4.410e-04,0.0711,2.411,0.092
441,4.2543,4.3233,4.420e-04,0.0711,3.292,0.170
442,4.3269,4.3233,4.430e-04,0.0711,2.836,0.085
443,4.2502,4.3233,4.440e-04,0.0711,3.917,0.159
444,4.1774,4.3233,4.450e-04,0.0711,3.794,0.097
445,4.2192,4.3233,4.460e-04,0.0711,2.455,0.176
446,4.3217,4.3233,4.470e-04,0.0711,3.753,0.087
447,4.3360,4.3233,4.480e-04,0.0711,3.213,0.180
448,4.2182,4.3233,4.490e-04,0.0711,3.273,0.081
449,4.4210,4.3233,4.500e-04,0.0711,2.975,0.162
450,4.3398,4.3233,4.510e-04,0.0712,2.742,0.095
451,4.1702,4.3233,4.520e-04,0.0712,2.691,0.174
452,4.1910,4.3233,4.530e-04,0.0712,2.758,0.091
453,4.2971,4.3233,4.540e-04,0.0712,2.912,0.178
454,4.3051,4.3233,4.550e-04,0.0712,3.027,0.079
455,4.2052,4.3233,4.560e-04,0.0712,3.152,0.179
456,4.2943,4.3233,4.570e-04,0.0712,3.139,0.085
457,4.2120,4.3233,4.580e-04,0.0712,2.670,0.171
458,4.2896,4.3233,4.590e-04,0.0712,2.864,0.085
459,4.2394,4.3233,4.600e-04,0.0712,2.626,0.170
460,4.0788,4.3233,4.610e-04,0.0712,2.390,0.088
461,4.1446,4.3233,4.620e-04,0.0712,2.457,0.169
462,4.1681,4.3233,4.630e-04,0.0712,2.870,0.093
463,4.1040,4.3233,4.640e-04,0.0712,3.412,0.169
464,4.4059,4.3233,4.650e-04,0.0712,4.388,0.092
465,4.3841,4.3233,4.660e-04,0.0712,5.171,0.161
466,4.3261,4.3233,4.670e-04,0.0712,4.211,0.070
467,4.1428,4.3233,4.680e-04,0.0712,3.423,0.158
468,4.0434,4.3233,4.690e-04,0.0712,2.608,0.342
469,4.2017,4.3233,4.700e-04,0.0712,3.186,0.082
470,4.2727,4.3233,4.710e-04,0.0712,2.845,0.163
471,4.2765,4.3233,4.720e-04,0.0712,2.926,0.082
472,3.8642,4.3233,4.730e-04,0.0712,2.754,0.177
473,4.1334,4.3233,4.740e-04,0.0712,4.519,0.088
474,4.0791,4.3233,4.750e-04,0.0712,4.290,0.158
475,4.1008,4.3233,4.760e-04,0.0712,3.578,0.077
476,4.0691,4.3233,4.770e-04,0.0712,4.884,0.181
477,4.1679,4.3233,4.780e-04,0.0712,4.075,0.098
478,4.0941,4.3233,4.790e-04,0.0712,3.559,0.163
479,3.9832,4.3233,4.800e-04,0.0712,3.460,0.087
480,4.0947,4.3233,4.810e-04,0.0712,3.463,0.167
481,4.1830,4.3233,4.820e-04,0.0712,3.748,0.084
482,4.0273,4.3233,4.830e-04,0.0712,2.795,0.163
483,4.1430,4.3233,4.840e-04,0.0712,2.656,0.091
484,4.2188,4.3233,4.850e-04,0.0712,2.779,0.186
485,4.3075,4.3233,4.860e-04,0.0712,3.253,0.081
486,3.9986,4.3233,4.870e-04,0.0712,2.783,0.175
487,4.1768,4.3233,4.880e-04,0.0712,2.940,0.083
488,4.1970,4.3233,4.890e-04,0.0712,3.205,0.156
489,3.9420,4.3233,4.900e-04,0.0712,3.165,0.082
490,4.1529,4.3233,4.910e-04,0.0713,3.124,0.175
491,4.0511,4.3233,4.920e-04,0.0713,3.517,0.081
492,4.0684,4.3233,4.930e-04,0.0713,4.165,0.165
493,4.2862,4.3233,4.940e-04,0.0713,2.856,0.091
494,4.1574,4.3233,4.950e-04,0.0713,2.939,0.160
495,4.2043,4.3233,4.960e-04,0.0713,2.656,0.087
496,4.1597,4.3233,4.970e-04,0.0713,2.765,0.167
497,4.1210,4.3233,4.980e-04,0.0713,2.848,0.081
498,4.0559,4.3233,4.990e-04,0.0713,2.862,0.173
499,4.3312,4.3233,5.000e-04,0.0713,3.813,0.087
500,4.0032,4.3233,5.000e-04,0.0713,3.569,0.179
501,3.9627,4.3233,5.000e-04,0.0713,4.360,0.085
502,4.3889,4.3233,5.000e-04,0.0713,4.420,0.198
503,4.1909,4.3233,5.000e-04,0.0713,3.480,0.080
504,4.1441,4.3233,5.000e-04,0.0713,4.256,0.170
505,4.0767,4.3233,5.000e-04,0.0713,3.209,0.078
506,4.1968,4.3233,5.000e-04,0.0713,2.951,0.187
507,4.0537,4.3233,5.000e-04,0.0713,2.784,0.085
508,4.1288,4.3233,5.000e-04,0.0713,2.769,0.167
509,4.1377,4.3233,5.000e-04,0.0713,2.697,0.083
510,4.0357,4.3233,5.000e-04,0.0713,3.422,0.171
511,4.0858,4.3233,5.000e-04,0.0713,3.930,0.081
512,4.1235,4.3233,5.000e-04,0.0713,4.014,0.161
513,4.1437,4.3233,5.000e-04,0.0713,3.305,0.083
514,4.1737,4.3233,5.000e-04,0.0713,5.199,0.164
515,4.0698,4.3233,5.000e-04,0.0714,3.576,0.082
516,4.1658,4.3233,5.000e-04,0.0714,3.557,0.157
517,4.2075,4.3233,5.000e-04,0.0714,4.318,0.096
518,4.2055,4.3233,5.000e-04,0.0714,2.675,0.155
519,4.0447,4.3233,5.000e-04,0.0714,3.253,0.100
520,4.1444,4.3233,5.000e-04,0.0714,3.706,0.154
521,4.2030,4.3233,5.000e-04,0.0714,2.408,0.094
522,4.1439,4.3233,5.000e-04,0.0714,2.995,0.161
523,4.1789,4.3233,4.999e-04,0.0714,3.680,0.098
524,3.9603,4.3233,4.999e-04,0.0714,3.530,0.152
525,4.0572,4.3233,4.999e-04,0.0714,3.419,0.092
526,4.2301,4.3233,4.999e-04,0.0714,3.938,0.146
527,4.0156,4.3233,4.999e-04,0.0714,3.047,0.092
528,4.1967,4.3233,4.999e-04,0.0715,4.585,0.162
529,4.1436,4.3233,4.999e-04,0.0715,3.014,0.103
530,4.1424,4.3233,4.999e-04,0.0715,3.032,0.154
531,4.1075,4.3233,4.999e-04,0.0715,2.632,0.098
532,4.1782,4.3233,4.999e-04,0.0715,3.474,0.164
533,4.1068,4.3233,4.999e-04,0.0715,2.783,0.095
534,4.1984,4.3233,4.999e-04,0.0715,3.179,0.156
535,4.2997,4.3233,4.999e-04,0.0715,3.431,0.102
536,4.0315,4.3233,4.999e-04,0.0715,2.587,0.164
537,3.9557,4.3233,4.999e-04,0.0715,2.726,0.093
538,4.1675,4.3233,4.999e-04,0.0715,2.970,0.155
539,4.1843,4.3233,4.998e-04,0.0715,3.045,0.091
540,4.0275,4.3233,4.998e-04,0.0715,2.830,0.143
541,4.1654,4.3233,4.998e-04,0.0715,3.169,0.115
542,4.1067,4.3233,4.998e-04,0.0715,3.320,0.141
543,4.1194,4.3233,4.998e-04,0.0715,2.934,0.103
544,4.1387,4.3233,4.998e-04,0.0715,3.350,0.141
545,4.2768,4.3233,4.998e-04,0.0715,3.233,0.117
546,4.0726,4.3233,4.998e-04,0.0715,3.245,0.145
547,4.2347,4.3233,4.998e-04,0.0716,3.646,0.104
548,4.0189,4.3233,4.998e-04,0.0716,3.175,0.133
549,4.1967,4.3233,4.998e-04,0.0716,2.818,0.114
550,4.0732,4.3233,4.997e-04,0.0716,3.232,0.140
551,3.9497,4.3233,4.997e-04,0.0716,2.505,0.102
552,4.1633,4.3233,4.997e-04,0.0716,3.018,0.149
553,4.2008,4.3233,4.997e-04,0.0716,3.295,0.108
554,4.1263,4.3233,4.997e-04,0.0716,3.846,0.145
555,4.0647,4.3233,4.997e-04,0.0716,2.816,0.125
556,4.2135,4.3233,4.997e-04,0.0716,3.054,0.128
557,4.0005,4.3233,4.997e-04,0.0716,3.140,0.144
558,4.1702,4.3233,4.997e-04,0.0716,3.750,0.123
559,4.0496,4.3233,4.996e-04,0.0716,2.983,0.142
560,4.1419,4.3233,4.996e-04,0.0716,2.787,0.154
561,4.2167,4.3233,4.996e-04,0.0716,3.757,0.132
562,4.2046,4.3233,4.996e-04,0.0716,3.138,0.130
563,3.9276,4.3233,4.996e-04,0.0716,2.539,0.111
564,3.9780,4.3233,4.996e-04,0.0716,3.168,0.123
565,4.0997,4.3233,4.996e-04,0.0716,3.360,0.133
566,4.0344,4.3233,4.996e-04,0.0716,2.918,0.142
567,4.0738,4.3233,4.995e-04,0.0716,3.547,0.123
568,3.9570,4.3233,4.995e-04,0.0716,2.873,0.137
569,4.1579,4.3233,4.995e-04,0.0716,3.013,0.117
570,4.1410,4.3233,4.995e-04,0.0716,3.320,0.127
571,3.9388,4.3233,4.995e-04,0.0716,3.871,0.139
572,3.9368,4.3233,4.995e-04,0.0716,2.865,0.114
573,3.9898,4.3233,4.995e-04,0.0716,3.183,0.144
574,4.1814,4.3233,4.994e-04,0.0716,3.640,0.119
575,4.1665,4.3233,4.994e-04,0.0717,3.562,0.135
576,4.1379,4.3233,4.994e-04,0.0717,3.564,0.123
577,4.1591,4.3233,4.994e-04,0.0717,3.631,0.135
578,4.1682,4.3233,4.994e-04,0.0717,2.820,0.120
579,4.2271,4.3233,4.994e-04,0.0717,2.917,0.135
580,4.0132,4.3233,4.994e-04,0.0717,2.670,0.138
581,4.0091,4.3233,4.993e-04,0.0717,2.732,0.158
582,4.1660,4.3233,4.993e-04,0.0717,2.428,0.112
583,4.2247,4.3233,4.993e-04,0.0717,3.646,0.134
584,4.2783,4.3233,4.993e-04,0.0717,3.644,0.123
585,4.1110,4.3233,4.993e-04,0.0717,3.301,0.135
586,4.0737,4.3233,4.993e-04,0.0717,4.743,0.119
587,4.2699,4.3233,4.992e-04,0.0717,3.155,0.149
588,4.0643,4.3233,4.992e-04,0.0718,2.763,0.104
589,3.9922,4.3233,4.992e-04,0.0718,2.622,0.128
590,4.0888,4.3233,4.992e-04,0.0718,2.507,0.125
591,4.0137,4.3233,4.992e-04,0.0718,2.299,0.147
592,4.0266,4.3233,4.991e-04,0.0718,2.689,0.114
593,4.1270,4.3233,4.991e-04,0.0718,3.633,0.145
594,4.1625,4.3233,4.991e-04,0.0718,3.429,0.120
595,4.1138,4.3233,4.991e-04,0.0718,2.983,0.131
596,3.8975,4.3233,4.991e-04,0.0718,2.968,0.148
597,4.1306,4.3233,4.991e-04,0.0718,3.027,0.153
598,4.0721,4.3233,4.990e-04,0.0718,3.058,0.128
599,4.0546,4.3233,4.990e-04,0.0718,3.302,0.129
600,4.0150,4.2281,4.990e-04,0.0718,3.422,0.108
601,4.0690,4.2281,4.990e-04,0.0718,3.155,3.025
602,3.9642,4.2281,4.990e-04,0.0718,3.224,0.071
603,4.0052,4.2281,4.989e-04,0.0718,2.769,0.092
604,3.9671,4.2281,4.989e-04,0.0718,2.933,0.098
605,4.0980,4.2281,4.989e-04,0.0718,4.394,0.089
606,4.3687,4.2281,4.989e-04,0.0718,3.635,0.097
607,3.8396,4.2281,4.988e-04,0.0718,3.034,0.092
608,3.7755,4.2281,4.988e-04,0.0718,3.207,0.102
609,4.0364,4.2281,4.988e-04,0.0718,2.798,0.143
610,4.0262,4.2281,4.988e-04,0.0718,3.160,0.078
611,3.8756,4.2281,4.988e-04,0.0718,3.118,0.194
612,4.0470,4.2281,4.987e-04,0.0718,3.114,0.082
613,3.8815,4.2281,4.987e-04,0.0718,3.061,0.178
614,4.1057,4.2281,4.987e-04,0.0718,3.471,0.087
615,3.9587,4.2281,4.987e-04,0.0718,3.927,0.189
616,4.1192,4.2281,4.986e-04,0.0718,3.135,0.081
617,4.0662,4.2281,4.986e-04,0.0718,3.525,0.168
618,3.9589,4.2281,4.986e-04,0.0718,4.178,0.084
619,4.0393,4.2281,4.986e-04,0.0719,3.686,0.158
620,3.9877,4.2281,4.986e-04,0.0719,2.950,0.084
621,3.9455,4.2281,4.985e-04,0.0719,3.109,0.166
622,4.0421,4.2281,4.985e-04,0.0719,3.781,0.092
623,4.1429,4.2281,4.985e-04,0.0719,3.523,0.173
624,4.1254,4.2281,4.985e-04,0.0719,3.535,0.081
625,4.0312,4.2281,4.984e-04,0.0719,2.902,0.179
626,4.0004,4.2281,4.984e-04,0.0719,2.508,0.082
627,4.1144,4.2281,4.984e-04,0.0719,3.392,0.169
628,4.2180,4.2281,4.984e-04,0.0719,2.869,0.088
629,3.9781,4.2281,4.983e-04,0.0719,3.136,0.170
630,4.0504,4.2281,4.983e-04,0.0719,2.958,0.093
631,4.0512,4.2281,4.983e-04,0.0719,2.803,0.184
632,4.0823,4.2281,4.982e-04,0.0719,3.327,0.084
633,4.0640,4.2281,4.982e-04,0.0719,3.186,0.174
634,4.2732,4.2281,4.982e-04,0.0719,3.393,0.082
635,3.9237,4.2281,4.982e-04,0.0719,2.711,0.161
636,4.0603,4.2281,4.981e-04,0.0719,2.574,0.089
637,3.9097,4.2281,4.981e-04,0.0719,2.655,0.172
638,4.0205,4.2281,4.981e-04,0.0719,2.934,0.088
639,3.9742,4.2281,4.981e-04,0.0719,2.883,0.169
640,4.0638,4.2281,4.980e-04,0.0719,2.888,0.083
641,3.9439,4.2281,4.980e-04,0.0719,3.260,0.169
642,4.1125,4.2281,4.980e-04,0.0719,5.118,0.093
643,4.1984,4.2281,4.979e-04,0.0719,3.441,0.191
644,4.0299,4.2281,4.979e-04,0.0720,3.091,0.091
645,4.0671,4.2281,4.979e-04,0.0720,3.404,0.131
646,3.9317,4.2281,4.979e-04,0.0720,2.481,0.085
647,4.0411,4.2281,4.978e-04,0.0720,3.031,0.156
648,3.9891,4.2281,4.978e-04,0.0720,2.761,0.081
649,4.1884,4.2281,4.978e-04,0.0720,2.928,0.183
650,4.0645,4.2281,4.977e-04,0.0720,3.261,0.074
651,4.0166,4.2281,4.977e-04,0.0720,2.478,0.170
652,4.0671,4.2281,4.977e-04,0.0720,3.297,0.092
653,4.0917,4.2281,4.976e-04,0.0720,3.126,0.179
654,4.1296,4.2281,4.976e-04,0.0720,3.150,0.089
655,3.8488,4.2281,4.976e-04,0.0720,3.168,0.161
656,4.1196,4.2281,4.976e-04,0.0720,3.259,0.087
657,4.1949,4.2281,4.975e-04,0.0720,3.300,0.165
658,3.9558,4.2281,4.975e-04,0.0720,2.706,0.082
659,4.0685,4.2281,4.975e-04,0.0720,2.798,0.167
660,4.0426,4.2281,4.974e-04,0.0720,2.920,0.093
661,3.9475,4.2281,4.974e-04,0.0720,2.872,0.157
662,3.9591,4.2281,4.974e-04,0.0720,2.815,0.083
663,3.9011,4.2281,4.973e-04,0.0720,3.839,0.163
664,4.1229,4.2281,4.973e-04,0.0720,3.763,0.092
665,4.2728,4.2281,4.973e-04,0.0720,4.104,0.159
666,4.0599,4.2281,4.972e-04,0.0720,3.533,0.090
667,3.8437,4.2281,4.972e-04,0.0720,2.982,0.172
668,3.9696,4.2281,4.972e-04,0.0720,3.180,0.085
669,3.9936,4.2281,4.971e-04,0.0720,3.132,0.168
670,4.0682,4.2281,4.971e-04,0.0720,2.915,0.092
671,3.9550,4.2281,4.971e-04,0.0720,3.033,0.162
672,4.1134,4.2281,4.970e-04,0.0721,3.673,0.092
673,4.0620,4.2281,4.970e-04,0.0721,2.888,0.177
674,3.8834,4.2281,4.970e-04,0.0721,2.817,0.075
675,3.7658,4.2281,4.969e-04,0.0721,3.447,0.166
676,3.8792,4.2281,4.969e-04,0.0721,2.417,0.092
677,4.1343,4.2281,4.969e-04,0.0721,2.879,0.176
678,4.1210,4.2281,4.968e-04,0.0721,3.467,0.086
679,4.1327,4.2281,4.968e-04,0.0721,3.839,0.178
680,4.0994,4.2281,4.967e-04,0.0721,3.056,0.084
681,4.0299,4.2281,4.967e-04,0.0721,3.615,0.175
682,4.1713,4.2281,4.967e-04,0.0721,3.965,0.084
683,4.0904,4.2281,4.966e-04,0.0721,2.953,0.162
684,4.0308,4.2281,4.966e-04,0.0721,2.890,0.099
685,3.9522,4.2281,4.966e-04,0.0721,2.948,0.163
686,4.1792,4.2281,4.965e-04,0.0721,3.078,0.086
687,3.9729,4.2281,4.965e-04,0.0721,2.954,0.166
688,4.0618,4.2281,4.964e-04,0.0721,2.590,0.094
689,3.9729,4.2281,4.964e-04,0.0721,2.855,0.172
690,4.0381,4.2281,4.964e-04,0.0721,3.011,0.081
691,4.1554,4.2281,4.963e-04,0.0721,3.000,0.194
692,4.0658,4.2281,4.963e-04,0.0721,2.647,0.088
693,3.9693,4.2281,4.963e-04,0.0721,2.679,0.179
694,4.0916,4.2281,4.962e-04,0.0721,3.359,0.078
695,3.8658,4.2281,4.962e-04,0.0721,2.848,0.173
696,3.9607,4.2281,4.961e-04,0.0721,3.101,0.094
697,4.1054,4.2281,4.961e-04,0.0721,3.098,0.169
698,3.9158,4.2281,4.961e-04,0.0721,3.021,0.082
699,4.0032,4.2281,4.960e-04,0.0722,2.674,0.159
700,3.8560,4.2281,4.960e-04,0.0721,2.785,0.080
701,3.9709,4.2281,4.959e-04,0.0721,2.882,0.205
702,3.8303,4.2281,4.959e-04,0.0721,3.063,0.338
703,3.9545,4.2281,4.959e-04,0.0721,3.090,0.094
704,3.7548,4.2281,4.958e-04,0.0721,3.338,0.180
705,3.7666,4.2281,4.958e-04,0.0721,3.702,0.082
706,3.9857,4.2281,4.957e-04,0.0721,3.989,0.182
707,3.8575,4.2281,4.957e-04,0.0721,3.380,0.082
708,3.6487,4.2281,4.957e-04,0.0721,3.094,0.166
709,4.0138,4.2281,4.956e-04,0.0721,4.657,0.080
710,3.7310,4.2281,4.956e-04,0.0721,3.513,0.159
711,3.9119,4.2281,4.955e-04,0.0721,3.477,0.090
712,3.7752,4.2281,4.955e-04,0.0721,3.282,0.157
713,3.9988,4.2281,4.954e-04,0.0721,3.642,0.091
714,3.8978,4.2281,4.954e-04,0.0721,4.295,0.171
715,3.7063,4.2281,4.954e-04,0.0721,3.311,0.081
716,3.4921,4.2281,4.953e-04,0.0721,3.250,0.173
717,3.7334,4.2281,4.953e-04,0.0721,3.672,0.082
718,3.6827,4.2281,4.952e-04,0.0721,3.550,0.160
719,3.6806,4.2281,4.952e-04,0.0721,3.797,0.082
720,3.8349,4.2281,4.951e-04,0.0721,3.384,0.178
721,3.6017,4.2281,4.951e-04,0.0721,4.008,0.079
722,3.8244,4.2281,4.951e-04,0.0721,3.761,0.171
723,4.1487,4.2281,4.950e-04,0.0721,3.415,0.084
724,3.8843,4.2281,4.950e-04,0.0721,3.387,0.166
725,3.7988,4.2281,4.949e-04,0.0721,3.371,0.082
726,3.7174,4.2281,4.949e-04,0.0721,3.692,0.177
727,3.8167,4.2281,4.948e-04,0.0721,3.499,0.083
728,3.8247,4.2281,4.948e-04,0.0722,3.572,0.164
729,3.9649,4.2281,4.947e-04,0.0722,3.282,0.076
730,3.7622,4.2281,4.947e-04,0.0722,3.464,0.169
731,3.7454,4.2281,4.946e-04,0.0722,3.238,0.092
732,3.8170,4.2281,4.946e-04,0.0722,3.162,0.168
733,3.8960,4.2281,4.946e-04,0.0722,3.626,0.081
734,3.7113,4.2281,4.945e-04,0.0722,3.211,0.173
735,3.8255,4.2281,4.945e-04,0.0722,3.685,0.089
736,3.9855,4.2281,4.944e-04,0.0722,4.340,0.167
737,3.9314,4.2281,4.944e-04,0.0722,3.893,0.082
738,3.7969,4.2281,4.943e-04,0.0722,3.672,0.172
739,3.8607,4.2281,4.943e-04,0.0722,3.423,0.089
740,3.9146,4.2281,4.942e-04,0.0722,2.947,0.159
741,3.8303,4.2281,4.942e-04,0.0722,3.041,0.091
742,3.6783,4.2281,4.941e-04,0.0722,2.928,0.166
743,3.7088,4.2281,4.941e-04,0.0722,2.850,0.083
744,3.7258,4.2281,4.940e-04,0.0722,3.169,0.150
745,3.8333,4.2281,4.940e-04,0.0722,3.165,0.082
746,3.7935,4.2281,4.939e-04,0.0722,3.982,0.184
747,3.8210,4.2281,4.939e-04,0.0722,4.037,0.081
748,3.7239,4.2281,4.938e-04,0.0722,3.384,0.189
749,3.9484,4.2281,4.938e-04,0.0722,4.156,0.092
750,3.8831,4.2281,4.937e-04,0.0722,3.535,0.180
751,3.8746,4.2281,4.937e-04,0.0722,4.280,0.100
752,3.7253,4.2281,4.936e-04,0.0722,3.383,0.170
753,3.7218,4.2281,4.936e-04,0.0723,3.000,0.082
754,3.7426,4.2281,4.935e-04,0.0723,2.973,0.172
755,3.7448,4.2281,4.935e-04,0.0722,3.558,0.092
756,3.8482,4.2281,4.934e-04,0.0722,3.276,0.170
757,3.6585,4.2281,4.934e-04,0.0722,3.217,0.081
758,3.8268,4.2281,4.933e-04,0.0722,3.257,0.184
759,3.9194,4.2281,4.933e-04,0.0722,3.675,0.081
760,3.9256,4.2281,4.932e-04,0.0722,3.477,0.169
761,3.8021,4.2281,4.932e-04,0.0722,4.381,0.085
762,3.9210,4.2281,4.931e-04,0.0723,3.664,0.191
763,3.6668,4.2281,4.931e-04,0.0723,4.015,0.079
764,3.7410,4.2281,4.930e-04,0.0723,2.784,0.202
765,3.9119,4.2281,4.930e-04,0.0723,3.964,0.080
766,3.8535,4.2281,4.929e-04,0.0723,3.079,0.184
767,3.7652,4.2281,4.929e-04,0.0723,2.907,0.083
768,3.8070,4.2281,4.928e-04,0.0723,3.307,0.179
769,3.9794,4.2281,4.927e-04,0.0723,3.458,0.083
770,3.6560,4.2281,4.927e-04,0.0723,3.167,0.169
771,3.7805,4.2281,4.926e-04,0.0723,3.547,0.081
772,4.1234,4.2281,4.926e-04,0.0723,3.567,0.166
773,3.8928,4.2281,4.925e-04,0.0723,3.762,0.076
774,3.8534,4.2281,4.925e-04,0.0723,3.772,0.162
775,3.6037,4.2281,4.924e-04,0.0723,3.224,0.072
776,3.8034,4.2281,4.924e-04,0.0723,4.137,0.198
777,3.8900,4.2281,4.923e-04,0.0723,3.856,0.103
778,3.6840,4.2281,4.923e-04,0.0723,3.943,0.168
779,3.9133,4.2281,4.922e-04,0.0723,3.994,0.079
780,3.9020,4.2281,4.921e-04,0.0723,4.025,0.169
781,3.7913,4.2281,4.921e-04,0.0723,3.702,0.083
782,3.9026,4.2281,4.920e-04,0.0723,4.426,0.175
783,3.8252,4.2281,4.920e-04,0.0723,3.209,0.086
784,3.8514,4.2281,4.919e-04,0.0723,3.292,0.170
785,3.7487,4.2281,4.919e-04,0.0723,3.183,0.078
786,3.9467,4.2281,4.918e-04,0.0723,3.203,0.172
787,3.8923,4.2281,4.918e-04,0.0723,3.250,0.088
788,3.6368,4.2281,4.917e-04,0.0723,3.061,0.166
789,3.8975,4.2281,4.916e-04,0.0723,3.298,0.092
790,3.9812,4.2281,4.916e-04,0.0723,3.437,0.152
791,3.8408,4.2281,4.915e-04,0.0723,4.009,0.108
792,3.8922,4.2281,4.915e-04,0.0723,3.567,0.134
793,3.8246,4.2281,4.914e-04,0.0723,3.707,0.105
794,4.0160,4.2281,4.913e-04,0.0723,4.242,0.149
795,3.9568,4.2281,4.913e-04,0.0723,3.730,0.112
796,3.5759,4.2281,4.912e-04,0.0723,3.535,0.146
797,3.7890,4.2281,4.912e-04,0.0723,3.784,0.115
798,3.7688,4.2281,4.911e-04,0.0723,3.287,0.134
799,3.7411,4.2281,4.911e-04,0.0723,3.024,0.112
800,3.8384,4.2437,4.910e-04,0.0723,4.064,0.142
801,3.8630,4.2437,4.909e-04,0.0724,3.341,3.067
802,3.9394,4.2437,4.909e-04,0.0724,3.410,0.086
803,3.8623,4.2437,4.908e-04,0.0724,3.425,0.092
804,3.8379,4.2437,4.908e-04,0.0724,3.894,0.092
805,3.8435,4.2437,4.907e-04,0.0724,3.253,0.092
806,3.7946,4.2437,4.906e-04,0.0724,2.957,0.097
807,3.7602,4.2437,4.906e-04,0.0724,3.016,0.098
808,3.8127,4.2437,4.905e-04,0.0724,3.270,0.093
809,3.7425,4.2437,4.904e-04,0.0724,3.016,0.149
810,3.7110,4.2437,4.904e-04,0.0724,3.672,0.102
811,3.6389,4.2437,4.903e-04,0.0724,3.765,0.165
812,3.8645,4.2437,4.903e-04,0.0724,3.289,0.083
813,3.8167,4.2437,4.902e-04,0.0724,3.453,0.168
814,3.7696,4.2437,4.901e-04,0.0724,3.791,0.081
815,3.7409,4.2437,4.901e-04,0.0724,3.806,0.166
816,3.9538,4.2437,4.900e-04,0.0724,3.696,0.097
817,3.8542,4.2437,4.899e-04,0.0724,3.787,0.167
818,3.8688,4.2437,4.899e-04,0.0724,3.138,0.083
819,3.7957,4.2437,4.898e-04,0.0724,3.439,0.178
820,3.7927,4.2437,4.898e-04,0.0724,3.147,0.084
821,3.7877,4.2437,4.897e-04,0.0724,3.449,0.173
822,3.8338,4.2437,4.896e-04,0.0724,3.879,0.089
823,3.8265,4.2437,4.896e-04,0.0724,2.977,0.168
824,3.9913,4.2437,4.895e-04,0.0724,3.396,0.082
825,3.8264,4.2437,4.894e-04,0.0724,3.543,0.225
826,3.5757,4.2437,4.894e-04,0.0724,3.142,0.083
827,3.6970,4.2437,4.893e-04,0.0724,3.084,0.168
828,3.5586,4.2437,4.892e-04,0.0724,3.388,0.089
829,3.6673,4.2437,4.892e-04,0.0724,3.569,0.166
830,3.9599,4.2437,4.891e-04,0.0724,4.679,0.088
831,3.8852,4.2437,4.890e-04,0.0724,3.973,0.164
832,3.7323,4.2437,4.890e-04,0.0724,3.126,0.089
833,3.7931,4.2437,4.889e-04,0.0724,4.803,0.177
834,3.9112,4.2437,4.888e-04,0.0724,4.299,0.089
835,3.7380,4.2437,4.888e-04,0.0724,3.364,0.158
836,3.8198,4.2437,4.887e-04,0.0724,3.857,0.090
837,3.8693,4.2437,4.886e-04,0.0724,3.400,0.170
838,3.8350,4.2437,4.886e-04,0.0725,3.780,0.082
839,3.9630,4.2437,4.885e-04,0.0725,3.485,0.180
840,3.7893,4.2437,4.884e-04,0.0725,3.209,0.081
841,3.8214,4.2437,4.884e-04,0.0725,3.184,0.187
842,3.6309,4.2437,4.883e-04,0.0724,3.164,0.089
843,3.9251,4.2437,4.882e-04,0.0724,3.892,0.160
844,3.7028,4.2437,4.882e-04,0.0724,3.876,0.082
845,3.7911,4.2437,4.881e-04,0.0724,3.936,0.179
846,3.8501,4.2437,4.880e-04,0.0724,3.480,0.092
847,3.7693,4.2437,4.880e-04,0.0724,3.423,0.170
848,3.9766,4.2437,4.879e-04,0.0724,3.279,0.082
849,3.9642,4.2437,4.878e-04,0.0725,3.483,0.170
850,3.7625,4.2437,4.878e-04,0.0725,3.227,0.092
851,3.6981,4.2437,4.877e-04,0.0725,3.095,0.171
852,3.6182,4.2437,4.876e-04,0.0725,3.016,0.086
853,3.8821,4.2437,4.876e-04,0.0725,2.779,0.177
854,3.7984,4.2437,4.875e-04,0.0725,3.094,0.086
855,3.8852,4.2437,4.874e-04,0.0725,3.447,0.170
856,3.6851,4.2437,4.873e-04,0.0725,3.058,0.081
857,3.9045,4.2437,4.873e-04,0.0725,3.440,0.175
858,3.8870,4.2437,4.872e-04,0.0725,3.385,0.088
859,3.9823,4.2437,4.871e-04,0.0725,3.269,0.179
860,3.8674,4.2437,4.871e-04,0.0725,3.442,0.084
861,3.9503,4.2437,4.870e-04,0.0725,3.631,0.164
862,3.7876,4.2437,4.869e-04,0.0725,3.099,0.081
863,3.9355,4.2437,4.868e-04,0.0725,3.424,0.172
864,3.9030,4.2437,4.868e-04,0.0725,3.408,0.082
865,3.8128,4.2437,4.867e-04,0.0725,3.765,0.178
866,3.6945,4.2437,4.866e-04,0.0725,3.587,0.085
867,3.7605,4.2437,4.866e-04,0.0725,3.394,0.171
